building_id,grade,ward_id,count_floors_pre_eq,count_floors_post_eq,age_building,plinth_area_sq_ft,height_ft_pre_eq
1d5a3eef3d3,1,201709,1,1,7,295,8
125867558dbf,1,201709,1,1,5,275,9
1d5a3eef688,1,201709,1,1,10,675,8
1d5a3eef6eb,1,201709,2,2,3,425,18
1d5a3eef8e4,1,201709,1,1,5,225,8
1d5a3eefada,1,201709,1,1,1,275,8
12586755d40f,1,201709,2,2,8,495,18
1d5a3eefba8,1,201709,2,2,15,500,18
1d5a3eefcca,1,201709,2,2,4,225,16
1d5a3eefd33,1,201709,2,2,10,375,16
12586755ef67,1,201709,2,2,15,375,16
1258675631cf,1,201709,1,1,8,250,8
1d5a3ef0564,1,201709,1,1,5,190,8
1d5a3ef05cb,1,201709,1,1,3,200,8
1d5a3ef081d,1,201709,1,1,10,275,8
1d5a3ef0a10,1,201709,2,2,4,500,16
1d5a3ef0b3e,1,201709,1,1,4,400,9
1d5a3ef0c07,1,201709,2,2,10,350,16
1d5a3ef0cd3,1,201709,1,1,2,550,8
1d5a3ef0d36,1,201709,2,2,10,425,16
1d5a3ef0d99,1,201709,1,1,3,375,8
1d5a3ef117e,1,201709,1,1,4,325,8
1d5a3ef1247,1,201709,2,2,2,400,16
1d5a3ef1373,1,201709,2,2,5,350,18
12586756c63f,1,201709,2,2,6,375,16
1d5a3ef1563,1,201709,2,2,8,375,16
1d5a3ef162a,1,201709,2,2,10,295,16
12586756f51e,1,201709,2,2,5,350,16
1d5a3ef19ae,1,201709,2,2,15,310,16
1d5a3ef1a14,1,201709,2,2,3,400,18
1258675723ff,1,201709,1,1,5,260,9
1d5dac4eee1,1,201801,2,2,1,405,18
1d5dac4f57a,1,201801,1,1,0,173,14
1d5dac4fe7c,1,201801,1,1,1,220,14
1d5db5d8301,1,201802,2,2,3,336,14
1d5db5d8686,1,201802,2,2,20,350,14
1d5db5d86ec,1,201802,2,2,20,299,13
1d5db5d8b96,1,201802,1,1,10,180,10
1d5db5d8fe7,1,201802,2,2,16,416,17
1d5db5d8fed,1,201802,2,2,4,420,15
125a91a7a2c7,1,201802,2,2,23,308,15
1d5db5d9054,1,201802,2,2,8,312,16
1d5db5d9124,1,201802,2,2,1,400,16
1d5db5d917d,1,201802,2,2,22,336,16
1d5db5d91dc,1,201802,2,2,18,308,16
1d5db5d923a,1,201802,2,2,18,405,19
1d5db5d93d2,1,201802,2,2,6,299,15
1d5db5d94fa,1,201802,2,2,11,299,16
1d5db5d95bf,1,201802,2,2,9,350,16
1d5db5d962d,1,201802,2,2,0,360,17
1d5db5d9705,1,201802,2,2,4,375,18
1d5dbf6192a,1,201803,2,2,1,492,18
1d5dbf61e2e,1,201803,2,2,10,439,16
125a979d5933,1,201803,2,2,5,350,16
1d5dbf62348,1,201803,2,2,16,522,17
1d5dbf6241d,1,201803,2,2,8,348,16
125a979d87af,1,201803,2,2,18,286,17
1d5dbf62796,1,201803,2,2,8,336,17
1d5dbf62d6e,1,201803,2,2,7,375,17
1d5dbf63091,1,201803,1,1,15,299,15
1d5dbf63290,1,201803,1,1,2,299,14
1d5dbf6347a,1,201803,2,2,14,476,17
1d5dbf634d7,1,201803,2,2,16,564,19
1d5dbf6354a,1,201803,2,2,2,375,18
1d5dbf63731,1,201803,2,2,12,360,17
1d5dbf63999,1,201803,2,2,25,504,18
1d5dbf63bee,1,201803,2,2,3,416,17
125a979e79de,1,201803,2,2,25,336,17
1d5dc8eb0cc,1,201804,2,2,11,469,17
125a9d930706,1,201804,2,2,6,448,18
1d5dc8eb643,1,201804,2,2,21,322,16
1d5dc8eb7d2,1,201804,2,2,12,286,16
125a9d934d57,1,201804,1,1,1,286,12
1d5dc8ebbb7,1,201804,1,1,5,345,14
1d5dc8ebd47,1,201804,2,2,25,375,17
1d5dc8ec325,1,201804,2,2,10,322,17
1d5dc8ec395,1,201804,2,2,2,299,16
1d5dc8ed717,1,201804,2,2,8,375,17
1d5dc8ed9d1,1,201804,2,2,4,440,17
1d5dc8eddc2,1,201804,2,2,4,299,17
1d5dc8edede,1,201804,1,1,5,150,11
1d5dc8edfa6,1,201804,2,2,5,299,18
1d5dc8ee077,1,201804,2,2,11,375,17
1d5dc8ee1ac,1,201804,1,1,10,200,10
1d5dc8ee4bb,1,201804,2,2,18,510,19
1d5dc8ef079,1,201804,2,2,4,260,18
1d5dc8ef140,1,201804,2,2,16,299,17
1d5dc8ef266,1,201804,1,1,1,400,11
1d5dc8ef337,1,201804,1,1,4,200,11
1d5dd2746e7,1,201805,2,2,12,700,15
1d5dd2747ad,1,201805,2,2,10,700,16
1d5dd27480f,1,201805,2,2,32,400,16
125aa388ff76,1,201805,1,1,1,150,7
1d5dd274d23,1,201805,2,2,15,250,13
1d5dd27529b,1,201805,2,2,7,350,15
1d5dd275491,1,201805,2,2,1,250,14
1d5dd275b9c,1,201805,2,2,27,500,20
125aa389a76e,1,201805,2,2,4,400,16
1d5dd275d99,1,201805,2,2,6,300,16
1d5dd275dff,1,201805,1,1,0,300,12
1d5dd275e53,1,201805,2,2,22,525,14
125aa389b327,1,201805,2,2,4,400,14
1d5dd27604b,1,201805,2,2,15,370,14
125aa389ce7e,1,201805,2,2,20,300,16
1d5dd276180,1,201805,2,2,4,500,20
1d5dd27668b,1,201805,2,2,2,320,15
125aa38a052e,1,201805,2,2,7,400,16
1d5dd2768e6,1,201805,1,1,6,729,12
1d5dd276c6d,1,201805,2,2,3,350,16
1d5dd276e5f,1,201805,2,2,1,400,20
1d5dd276ec3,1,201805,2,2,5,270,13
125aa38a8616,1,201805,2,2,2,475,21
1d5dd277691,1,201805,1,1,0,360,15
1d5dd277821,1,201805,2,2,15,580,16
1d5dd277a89,1,201805,2,2,0,700,18
1d5dd278380,1,201805,1,1,1,150,11
1d5dd278504,1,201805,1,1,1,350,11
125aa38b60d6,1,201805,2,2,9,480,20
1d5dd278a19,1,201805,1,1,0,300,12
1d5dd278a87,1,201805,2,2,14,320,20
1d5dd2792aa,1,201805,1,1,2,620,12
1d5dd279706,1,201805,1,1,1,750,12
1d5dd27994e,1,201805,2,2,9,430,15
1d5dd279a1f,1,201805,2,2,10,620,16
1d5dd279f2b,1,201805,1,1,3,300,12
1d5dd279f97,1,201805,1,1,15,430,12
125aa38c4f1f,1,201805,2,2,17,360,15
1d5dd27a50d,1,201805,2,2,12,430,18
1d5dd27a5d2,1,201805,2,2,17,530,18
1d5dd27a6a3,1,201805,1,1,24,330,15
1d5dd27a703,1,201805,2,2,24,450,17
125aa38c8632,1,201805,2,2,4,580,22
1d5dd27aaea,1,201805,2,2,7,400,18
1d5dd27ab4e,1,201805,2,2,7,600,24
1d5ddbfddd8,1,201806,2,2,11,370,18
1d5ddbfe216,1,201806,2,2,13,470,20
1d5ddbfe341,1,201806,2,2,1,650,20
1d5ddbfe46f,1,201806,2,2,1,360,16
1d5ddbfe91d,1,201806,2,2,5,350,15
125aa97f55a7,1,201806,1,1,3,350,14
1d5ddbfefc1,1,201806,1,1,1,80,8
1d5ddbff4d3,1,201806,1,1,1,460,10
1d5ddbff5a3,1,201806,2,2,1,400,24
125aa97fb74e,1,201806,2,2,4,380,16
1d5ddbff924,1,201806,2,2,5,420,16
1d5ddbffab6,1,201806,1,1,1,200,8
1d5ddbffd08,1,201806,2,2,5,350,20
1d5ddbffdd6,1,201806,2,2,2,350,18
1d5ddbffe39,1,201806,2,2,12,400,18
1d5ddbfff63,1,201806,1,1,5,320,10
1d5ddc00795,1,201806,1,1,2,225,10
1d5ddc00be7,1,201806,2,2,2,550,24
1d5ddc0160d,1,201806,2,2,11,630,24
1d5ddc019a1,1,201806,1,1,6,150,10
1d5ddc019b1,1,201806,1,1,7,160,10
1d5ddc01ab9,1,201806,2,2,11,350,20
1d5de5872be,1,201807,2,2,2,225,16
1d5de58bdbf,1,201807,2,2,1,300,16
1d5de58c6b8,1,201807,1,1,1,300,12
1d5def10a01,1,201808,2,2,7,350,16
1d5def10b2f,1,201808,2,2,1,350,18
1d5def11173,1,201808,2,2,5,350,20
1d5def111d7,1,201808,2,2,6,375,20
1d5def11363,1,201808,1,1,2,150,10
1d5def11620,1,201808,1,1,5,200,16
1d5def11872,1,201808,2,2,11,360,20
1d5def11e4f,1,201808,2,2,30,375,20
1d5def11f7c,1,201808,2,2,5,280,20
1d5def11fe1,1,201808,1,1,30,135,15
1d5def120ab,1,201808,2,2,8,375,18
1d5def121d7,1,201808,2,2,15,350,20
1d5def12239,1,201808,1,1,24,350,16
1d5def1248e,1,201808,2,2,1,378,20
1d5def12813,1,201808,2,2,24,500,20
1d5def128ea,1,201808,1,1,25,202,6
1d5def129aa,1,201808,2,2,1,430,20
1d5def12c5e,1,201808,2,2,10,303,18
1d5def131d9,1,201808,2,2,11,540,18
125ab56c1977,1,201808,2,2,1,303,18
125ab56c2593,1,201808,1,1,6,363,10
125ab56c7b1e,1,201808,2,2,22,360,18
1d5def1725d,1,201808,1,1,1,500,12
1d5def182b6,1,201808,1,1,0,405,10
1d5df89a9e6,1,201809,2,2,16,250,15
1d5df89b46b,1,201809,1,1,1,250,10
1d5df89b661,1,201809,2,2,12,250,15
1d5df89c795,1,201809,1,1,1,200,11
1d5df89f5ac,1,201809,1,1,1,625,10
1d616f85e96,1,201902,2,2,12,500,22
1d6195aaf3b,1,201906,2,2,9,470,23
1d61b2477d9,1,201909,1,1,0,220,10
1d651fa7eef,1,202001,2,2,1,252,13
1d651fa87f0,1,202001,2,2,5,480,14
1d651fa8ef9,1,202001,2,2,16,522,16
125f33c9a51f,1,202001,2,2,10,200,15
1d651fa9214,1,202001,2,2,0,364,14
1d651fa98bb,1,202001,2,2,4,280,12
1d651fa991a,1,202001,2,2,25,375,13
1d651fa9984,1,202001,2,2,15,330,14
1d651fa9e93,1,202001,2,2,2,374,14
125f33ca686f,1,202001,2,2,4,350,13
125f33ca8813,1,202001,2,2,10,450,15
1d651faa8c2,1,202001,2,2,10,325,14
1d651faa982,1,202001,2,2,15,480,15
125f33caaad7,1,202001,2,2,5,375,13
1d651faab12,1,202001,2,2,3,224,15
1d652931b4a,1,202002,2,2,4,740,18
1d652933902,1,202002,2,2,7,725,12
125f45aaeeab,1,202004,2,2,5,364,12
1d653c46159,1,202004,2,2,4,405,12
125f45abe4c2,1,202004,2,2,2,560,12
1d653c469e8,1,202004,2,2,4,390,12
1d653c46e9a,1,202004,2,2,3,375,12
1d653c4721e,1,202004,2,2,1,270,12
125f45ac7933,1,202004,2,2,12,246,12
125f45ac886e,1,202004,2,2,1,398,12
1d653c47fc9,1,202004,2,2,1,391,12
1d653c49230,1,202004,1,1,1,662,10
125f4ba07957,1,202005,2,2,7,547,12
1d6545cd957,1,202005,2,2,20,512,12
1d6545cdb48,1,202005,2,2,7,610,6
125f4ba09897,1,202005,2,2,3,504,12
1d6545cdcd9,1,202005,2,2,3,506,12
1d6545cde07,1,202005,2,2,35,490,12
1d6545cdecc,1,202005,2,2,4,665,12
1d6545cdf95,1,202005,2,2,25,415,12
1d6545ce6a6,1,202005,2,2,12,298,12
1d6545ce711,1,202005,1,1,3,378,6
1d6545cec20,1,202005,1,1,16,268,6
1d6545cf20a,1,202005,2,2,12,620,12
1d6545cf2c2,1,202005,1,1,7,390,6
1d6545cf516,1,202005,2,2,13,419,12
125f4ba1e0b6,1,202005,1,1,2,550,10
125f4ba1e502,1,202005,2,2,8,395,12
1d6545cfe13,1,202005,2,2,7,460,12
1d6545d0134,1,202005,2,2,3,340,12
1d6545d03f4,1,202005,2,2,7,510,12
125f4ba242c3,1,202005,1,1,25,384,6
1d6545d0f47,1,202005,2,2,1,504,12
1d6545d100c,1,202005,2,2,1,460,12
1d6545d1580,1,202005,2,2,3,412,12
1d6545d16a8,1,202005,2,2,12,370,12
1d6545d1ee3,1,202005,2,2,2,460,12
1d6545d2581,1,202005,2,2,1,256,12
1d6545d2bd1,1,202005,2,2,1,270,12
125f519669f7,1,202006,2,2,7,375,14
1d654f572fa,1,202006,2,2,10,384,14
1d654f575b0,1,202006,2,2,10,300,14
1d654f577a6,1,202006,2,2,9,405,15
1d654f57932,1,202006,2,2,0,220,13
1d654f57deb,1,202006,2,2,2,360,15
1d654f580a6,1,202006,2,2,11,725,15
1d654f58429,1,202006,2,2,12,240,13
1d654f58432,1,202006,2,2,4,280,13
1d654f58554,1,202006,2,2,1,200,12
1d654f58749,1,202006,2,2,0,240,13
1d654f5880f,1,202006,2,2,5,220,14
1d654f58937,1,202006,2,2,0,420,13
125f5197600f,1,202006,2,2,6,380,14
1d654f58c57,1,202006,2,2,5,300,14
1d654f590ab,1,202006,2,2,15,280,13
125f5197b5ff,1,202006,2,2,5,320,15
125f5197b662,1,202006,2,2,13,480,15
1d654f5924c,1,202006,2,2,10,320,13
1d654f5929b,1,202006,2,2,10,250,14
1d654f5948f,1,202006,2,2,15,220,14
1d654f59623,1,202006,2,2,20,260,14
1d654f59812,1,202006,2,2,10,235,12
1d654f599a1,1,202006,2,2,10,240,15
125f51981f77,1,202006,2,2,15,325,14
1d654f59d86,1,202006,2,2,10,300,14
1d654f59e55,1,202006,2,2,3,280,13
1d654f59eb2,1,202006,2,2,10,252,13
1d654f59f7b,1,202006,2,2,1,352,15
1d6558e1850,1,202007,1,1,4,432,10
1d6558e1977,1,202007,1,1,4,490,16
1d6558e1b08,1,202007,2,2,27,494,16
1d65626b57b,1,202008,2,2,12,405,16
1d656bf3a70,1,202009,1,1,4,197,9
1d656bf5759,1,202009,2,2,2,400,18
1d68d956833,1,202101,3,3,2,500,21
1d68d957000,1,202101,2,2,1,500,20
1d68e2ddf72,1,202102,2,2,15,350,20
1d68e2df61e,1,202102,4,4,4,900,45
1d68e2e24f6,1,202102,2,2,2,750,20
1d68ec679d7,1,202103,2,2,7,250,16
1d68ec67c36,1,202103,1,1,0,360,7
1d68ec68ca1,1,202103,2,2,2,900,16
126193c1a943,1,202103,4,4,4,370,28
1d68ec6a66f,1,202103,2,2,0,1150,17
126193c38957,1,202103,2,2,2,190,14
1d691c16d12,1,202108,2,2,25,338,21
1d691c17d1d,1,202108,1,1,60,260,11
1261b7849506,1,202109,2,2,0,300,15
1d6c93015b7,1,202201,1,1,8,448,8
1d6c9301b92,1,202201,2,2,1,566,12
1d6c9c8b9d9,1,202202,2,2,6,450,16
1d6c9c8bb77,1,202202,2,2,2,250,15
1d6c9c8c1b9,1,202202,1,1,10,150,8
1d6c9c8cd71,1,202202,2,2,1,220,14
1d6c9c8d4cb,1,202202,2,2,5,220,14
1d6c9c8e2df,1,202202,2,2,3,200,15
1263e7cc7fbb,1,202203,2,2,10,155,12
1d6ca614576,1,202203,2,2,1,180,18
1263e7ccc1bf,1,202203,2,2,6,300,14
1d6ca614704,1,202203,2,2,2,180,16
1d6ca614956,1,202203,2,2,25,180,16
1d6ca614a1f,1,202203,2,2,10,300,14
1d6ca615126,1,202203,2,2,5,210,16
1d6ca615258,1,202203,2,2,2,240,14
1d6ca615ae9,1,202203,2,2,1,200,14
1d6ca6162b5,1,202203,2,2,5,300,14
1d6ca616389,1,202203,1,1,10,200,12
1263e7ce020e,1,202203,2,2,5,220,14
1d6caf9d7a2,1,202204,2,2,20,500,12
1d6caf9d8c8,1,202204,2,2,20,500,14
1d6caf9d92b,1,202204,2,2,12,400,12
1d6caf9da5d,1,202204,2,2,11,800,12
1d6caf9daba,1,202204,2,2,12,600,14
1d6caf9dd77,1,202204,1,1,15,300,12
1d6caf9dea8,1,202204,1,1,10,300,9
1d6caf9df6a,1,202204,1,1,5,300,13
1d6caf9e0ff,1,202204,1,1,3,400,12
1263edc2d19e,1,202204,1,1,16,200,8
1263edc2d587,1,202204,1,1,8,300,12
1d6caf9e3be,1,202204,1,1,8,300,12
1d6caf9e547,1,202204,1,1,8,200,12
1d6caf9e5aa,1,202204,1,1,7,150,11
1263edc2fc97,1,202204,1,1,15,200,15
1d6caf9e6dc,1,202204,1,1,15,150,11
1d6caf9e8d2,1,202204,1,1,10,150,12
1d6caf9eac3,1,202204,1,1,4,150,15
1d6caf9ed7d,1,202204,1,1,4,300,14
1d6caf9efd2,1,202204,1,1,7,200,10
1d6caf9f0a1,1,202204,1,1,5,250,12
1263edc371c7,1,202204,1,1,12,100,12
1d6caf9f2f3,1,202204,1,1,15,250,12
1d6caf9f3c2,1,202204,1,1,22,150,12
1d6caf9f486,1,202204,1,1,8,250,12
1d6caf9f550,1,202204,1,1,12,200,11
1d6caf9f7a3,1,202204,1,1,12,485,12
1263edc3bbff,1,202204,1,1,12,523,12
1d6caf9fbf4,1,202204,2,2,15,400,12
1d6caf9fe48,1,202204,1,1,5,524,8
1d6caf9ffd8,1,202204,2,2,12,560,12
1d6cafa00a3,1,202204,1,1,12,630,7
1d6cafa0104,1,202204,2,2,10,722,10
1263edc40e06,1,202204,2,2,9,683,12
1d6cafa01d2,1,202204,1,1,12,823,11
1d6cafa04eb,1,202204,1,1,8,547,7
1d6cafa061d,1,202204,1,1,5,722,7
1d6cafa0682,1,202204,1,1,5,856,6
1d6cafa06e6,1,202204,1,1,5,525,6
1d6cafa0742,1,202204,2,2,2,654,10
1d6cb926eea,1,202205,1,1,8,344,7
1d6cb926f4f,1,202205,1,1,12,168,7
1263f3b87037,1,202205,1,1,2,212,7
1d6cb92726f,1,202205,1,1,5,205,7
1d6cb927393,1,202205,1,1,5,205,6
1d6cb927529,1,202205,1,1,8,345,7
1d6cb927911,1,202205,2,2,10,506,10
1d705637ec9,1,202302,2,2,7,180,12
1d6cb928078,1,202205,2,2,5,455,10
1d6cb92820c,1,202205,1,1,5,232,7
1d6cb9282d3,1,202205,2,2,3,455,10
1d6cb928338,1,202205,2,2,6,235,12
1d6cb928398,1,202205,2,2,4,400,12
1d6cb9283ff,1,202205,2,2,7,508,12
1d6cb928460,1,202205,2,2,4,521,11
1d6cb928780,1,202205,2,2,8,450,11
1263f3b96267,1,202205,2,2,8,155,12
1d6cb928a9e,1,202205,2,2,5,450,11
1263f3b97206,1,202205,2,2,4,400,12
1d6cb928bcb,1,202205,2,2,6,450,11
1d6cc2b043a,1,202206,1,1,4,350,10
1d6cc2b0566,1,202206,1,1,12,300,7
1d6cc2b062e,1,202206,1,1,5,350,10
1263f9ae457f,1,202206,1,1,12,623,7
1263f9ae4966,1,202206,1,1,10,563,8
1d6cc2b0953,1,202206,1,1,5,458,7
1263f9ae8bce,1,202206,1,1,5,265,6
1d6cc2b0ff2,1,202206,2,2,15,509,12
1d6cc2b111e,1,202206,2,2,15,445,12
1263f9aeaef6,1,202206,1,1,4,425,8
1263f9aec27f,1,202206,2,2,1,355,11
1263f9aed21f,1,202206,2,2,15,1792,10
1d6cc2b156d,1,202206,1,1,10,800,8
1d6cc2b17be,1,202206,1,1,5,890,8
1d6cc2b1957,1,202206,2,2,9,960,13
1263f9af109e,1,202206,2,2,3,672,12
1d6cc2b1c12,1,202206,2,2,12,672,11
1d6cc2b1cd8,1,202206,2,2,12,672,14
1d6cc2b1d3e,1,202206,2,2,30,1120,12
1263f9af280f,1,202206,1,1,6,640,9
1263f9af33c6,1,202206,2,2,12,800,9
1263f9af4367,1,202206,2,2,3,1172,13
1d6cc2b20bc,1,202206,2,2,3,1160,12
1d6cc2b2125,1,202206,1,1,1,400,8
1d6cc2b22b5,1,202206,1,1,2,400,7
1d6cc2b231a,1,202206,1,1,3,640,6
1263f9af62a6,1,202206,1,1,1,512,8
1263f9af7246,1,202206,1,1,7,320,7
1263f9af7a17,1,202206,1,1,4,320,8
1d6cc2b263b,1,202206,1,1,4,320,6
1d6cc2b2696,1,202206,2,2,5,425,11
1d6cc2b2767,1,202206,2,2,6,640,11
1d6cc2b27c9,1,202206,1,1,25,400,7
1d6cc2b282e,1,202206,1,1,2,400,7
1d6cc2b28f3,1,202206,2,2,5,560,12
1263f9afa8f7,1,202206,1,1,12,822,7
1d6cc2b2d3d,1,202206,1,1,5,540,7
1d6cc2b2e6c,1,202206,2,2,8,819,12
1d6cc2b2ed0,1,202206,1,1,5,455,7
1d6cc2b2f36,1,202206,2,2,10,630,11
1d6cc2b3257,1,202206,2,2,10,507,10
1d6cc2b337e,1,202206,2,2,26,408,11
1d6cc2b33de,1,202206,1,1,27,405,7
1d6cc2b34a6,1,202206,1,1,5,135,7
1d6cc2b3766,1,202206,1,1,12,345,11
1d6cc2b37c7,1,202206,1,1,25,312,6
1d6cc2b38f2,1,202206,1,1,25,400,8
1263f9b03d66,1,202206,2,2,6,405,12
1d6cc2b3ae8,1,202206,2,2,2,400,11
1d6cc2b3e09,1,202206,1,1,10,408,7
1263f9b0702f,1,202206,2,2,12,540,10
1d6cc2b41f6,1,202206,1,1,8,322,6
1d6cc2b4448,1,202206,1,1,5,408,7
1d6cc2b470a,1,202206,2,2,5,400,10
1263f9b0ca07,1,202206,1,1,8,321,6
1d6ccc39c4c,1,202207,2,2,1,420,16
1d6ccc3a1c1,1,202207,2,2,2,320,16
1d6cd5c3202,1,202208,1,1,8,405,7
1d6cd5c34ba,1,202208,1,1,9,532,8
1d6cd5c3846,1,202208,2,2,20,455,11
1d6cd5c3cf5,1,202208,1,1,8,300,6
1d6cd5c3d55,1,202208,1,1,5,350,7
1d6cd5c3f4a,1,202208,2,2,8,632,12
1264059a7caf,1,202208,2,2,2,425,10
1d6cd5c4073,1,202208,2,2,12,408,10
1d6cd5c40d8,1,202208,1,1,6,255,7
1d6cd5c4463,1,202208,1,1,8,160,6
1d6cd5c45f2,1,202208,1,1,12,160,6
1264059ac6e6,1,202208,1,1,12,255,6
1d6cd5c477f,1,202208,2,2,2,540,10
1d6cd5c4842,1,202208,1,1,8,322,7
1d6cd5c49d4,1,202208,1,1,8,250,6
1264059ae627,1,202208,2,2,15,408,11
1d6cd5c4a9e,1,202208,1,1,8,405,7
1d6cd5c4afe,1,202208,2,2,5,408,12
1d6cd5c4bcb,1,202208,2,2,6,155,11
1264059b017f,1,202208,1,1,5,245,6
1d6cd5c4dbf,1,202208,1,1,5,322,6
1264059b0d37,1,202208,1,1,8,160,6
1d6cd5c51a4,1,202208,1,1,12,368,7
1d6cd5c526f,1,202208,1,1,13,354,7
1d6cdf4cb41,1,202209,2,2,12,175,13
1d6cdf4cba2,1,202209,1,1,0,270,8
12640b900053,1,202209,2,2,25,245,13
1d6cdf4cec7,1,202209,1,1,0,620,7
12640b902ae7,1,202209,2,2,10,375,14
1d6cdf4d5ce,1,202209,2,2,4,260,13
1d6cdf4d62a,1,202209,2,2,27,476,14
1d6cdf4d68f,1,202209,1,1,0,375,7
1d6cdf4d951,1,202209,2,2,27,350,14
1d6cdf4da7f,1,202209,2,2,1,252,13
1d6cdf4dadf,1,202209,1,1,7,265,8
1d704cadcfe,1,202301,1,1,4,142,10
1d704cadee4,1,202301,2,2,12,291,14
1d704cae0d6,1,202301,2,2,8,235,13
1d704cae13c,1,202301,2,2,4,178,12
1d704cae45a,1,202301,2,2,31,324,13
1d704cae529,1,202301,2,2,5,205,14
1d704cae5f1,1,202301,2,2,10,271,14
1d704cae64f,1,202301,2,2,21,238,14
12662fed223f,1,202301,2,2,12,178,14
1d704caeaa2,1,202301,2,2,11,424,14
1d704caeb63,1,202301,2,2,19,392,14
1d704caecf2,1,202301,2,2,7,267,14
1d704caed5a,1,202301,2,2,24,267,13
1d704caeeea,1,202301,2,2,12,290,12
1d704caef53,1,202301,2,2,4,257,14
1d704caf20c,1,202301,2,2,8,303,14
1d704caf2d3,1,202301,2,2,4,299,14
126635e295de,1,202302,2,2,1,200,10
1d7056376f2,1,202302,1,1,4,100,6
126635e2d8aa,1,202302,1,1,5,250,8
1d705637c6e,1,202302,2,2,13,200,12
1d705638314,1,202302,2,2,3,1200,16
1d705639130,1,202302,2,2,2,300,11
1d70694a45d,1,202304,1,1,30,300,10
1d70694a4c0,1,202304,2,2,3,700,15
126641ce7eee,1,202304,1,1,7,300,8
1d70694a717,1,202304,1,1,8,380,12
126641ce8aa6,1,202304,1,1,1,300,8
126641ce965f,1,202304,2,2,12,550,14
1d70694a9d6,1,202304,2,2,6,450,14
1d70694aafe,1,202304,2,2,15,600,16
1d70694acee,1,202304,1,1,13,400,7
1d70694af50,1,202304,1,1,20,300,8
1d70694b4ce,1,202304,2,2,3,600,12
1d70694b8aa,1,202304,2,2,3,450,12
1d70694bcf5,1,202304,2,2,5,500,14
126641cf7cd6,1,202304,2,2,3,450,14
126647c47f2f,1,202305,2,2,5,350,14
1d7072d51e3,1,202305,2,2,7,350,14
1d7072d5695,1,202305,2,2,2,400,15
12664dba6be7,1,202306,2,2,18,350,15
1d707c5db1a,1,202306,2,2,2,350,14
1d707c5dcb3,1,202306,2,2,23,350,14
1d707c5df04,1,202306,2,2,3,300,14
1d707c5df67,1,202306,2,2,3,280,14
1d707c5dfd0,1,202306,2,2,4,300,14
1d707c5e227,1,202306,2,2,3,400,14
12664dbaf0b7,1,202306,2,2,10,350,15
12664dbb2b4f,1,202306,2,2,1,300,14
1d707c5eb20,1,202306,1,1,7,280,7
1d707c5ed18,1,202306,2,2,25,300,14
1d707c5f358,1,202306,2,2,6,300,14
1d707c5f3bd,1,202306,1,1,0,250,14
1d707c5f4e4,1,202306,2,2,8,400,14
1d707c5f8ce,1,202306,2,2,10,280,14
12664dbbbfbe,1,202306,2,2,26,300,14
1d707c5fa5d,1,202306,2,2,10,300,14
1d707c5fac4,1,202306,2,2,14,300,14
12664dbbe6cf,1,202306,2,2,1,300,14
1d707c5ffd3,1,202306,2,2,14,155,14
1d707c60616,1,202306,2,2,4,350,14
1d707c60a5f,1,202306,2,2,8,300,14
1d707c60b2c,1,202306,2,2,1,300,14
1d707c60deb,1,202306,1,1,1,300,8
1d7085e677b,1,202307,2,2,14,288,14
1d7085e6afd,1,202307,2,2,11,289,14
1d7085e6e1d,1,202307,2,2,3,244,9
1d7085e7070,1,202307,2,2,3,299,14
1d7085e70d2,1,202307,2,2,14,289,14
1d7085e73f6,1,202307,2,2,1,288,14
1d7085e745e,1,202307,2,2,17,277,14
1d7085e7716,1,202307,2,2,16,279,14
1d7085e7dbf,1,202307,2,2,5,298,14
126653b1141e,1,202307,2,2,3,308,14
1d708f6fb9f,1,202308,2,2,3,268,10
1d708f6fc64,1,202308,2,2,4,289,13
1d708f6fdf9,1,202308,2,2,7,246,13
126659a602ef,1,202308,2,2,8,278,14
1d708f700b1,1,202308,2,2,6,279,13
1d708f70370,1,202308,2,2,14,289,13
1d708f706f7,1,202308,2,2,22,286,14
1d708f70add,1,202308,2,2,17,294,14
1d708f722b1,1,202308,2,2,0,311,14
1d708f72317,1,202308,2,2,4,324,14
126659a7c80e,1,202308,2,2,7,327,14
126659a7ef1e,1,202308,2,2,15,279,13
126659a7febf,1,202308,2,2,8,286,12
1d708f73e6b,1,202308,2,2,1,298,14
1d708f73ece,1,202308,2,2,1,288,14
1d708f74445,1,202308,2,2,6,288,14
1d708f7456f,1,202308,2,2,10,276,13
1d708f7463a,1,202308,2,2,6,288,14
1d708f7482e,1,202308,2,2,12,278,14
126659a8e14f,1,202308,2,2,9,297,14
126659a9102e,1,202308,2,2,10,288,14
12665f9bb127,1,202309,1,1,5,245,11
1d7098f9413,1,202309,1,1,3,325,13
1d7098f9473,1,202309,2,2,22,372,14
1d7098f98c5,1,202309,1,1,6,292,9
1d7098f9ab9,1,202309,1,1,19,292,15
12665f9c41ae,1,202309,2,2,15,298,14
1d7098fa0f3,1,202309,2,2,14,286,14
1d7098fa2ed,1,202309,2,2,15,311,14
1d7098fa34a,1,202309,1,1,0,224,9
1d7098fa798,1,202309,2,2,16,345,14
1d7098faa5a,1,202309,2,2,20,289,14
1d7098fab86,1,202309,2,2,12,275,14
1d7098fadd7,1,202309,2,2,16,345,14
1d7098faf69,1,202309,2,2,14,288,14
1d7098fb093,1,202309,2,2,9,266,13
